user_id,gender,age,occupation_id,cp,occupation
3728,M,18,4,07030,college/grad student
3729,M,18,4,20037,college/grad student
3730,M,25,1,48911,academic/educator
3731,M,25,17,67443,technician/engineer
3732,M,25,17,60153,technician/engineer
3733,M,18,4,02777,college/grad student
3734,M,18,4,77840,college/grad student
3735,M,25,0,10009,other or not specified
3736,M,35,1,44242,academic/educator
3737,M,25,14,37127,sales/marketing
3738,M,45,7,01904-1355,executive/managerial
3739,M,56,11,48070,lawyer
3740,M,18,5,55116,customer service
3741,M,25,0,96818,other or not specified
3742,M,25,0,90266,other or not specified
3743,F,35,7,89128,executive/managerial
3744,M,25,0,60645,other or not specified
3745,F,25,9,49442,homemaker
3746,M,25,5,54703,customer service
3747,M,45,13,89109,retired
3748,M,18,4,02026,college/grad student
3749,F,25,0,60664,other or not specified
3750,F,18,4,94116,college/grad student
3751,F,35,12,55555,programmer
3752,F,18,1,86314,academic/educator
3753,M,25,7,42518,executive/managerial
3754,M,56,7,94612,executive/managerial
3755,F,50,14,08810,sales/marketing
3756,M,18,12,53188,programmer
3757,M,25,7,92612,executive/managerial
3758,F,35,5,02021,customer service
3759,M,35,6,54751,doctor/health care
3760,M,50,0,55128,other or not specified
3761,M,25,17,27613,technician/engineer
3762,M,50,6,11746,doctor/health care
3763,M,25,2,98502,artist
3764,M,25,1,06111,academic/educator
3765,F,50,3,34744,clerical/admin
3766,F,18,1,45458,academic/educator
3767,M,25,0,94305,other or not specified
3768,M,25,4,86314,college/grad student
3769,M,25,15,02446,scientist
3770,F,35,3,50322,clerical/admin
3771,M,25,1,14982,academic/educator
3772,M,35,17,06074,technician/engineer
3773,M,35,6,50265,doctor/health care
3774,M,25,0,52556,other or not specified
3775,M,35,12,14619,programmer
3776,F,25,4,50265,college/grad student
3777,M,18,4,23112,college/grad student
3778,M,25,0,61832,other or not specified
3779,F,45,2,98383,artist
3780,M,1,0,46979,other or not specified
3781,F,56,11,54401,lawyer
3782,F,25,0,94602,other or not specified
3783,M,25,7,97267,executive/managerial
3784,F,25,1,98027,academic/educator
3785,F,25,20,93401,writer
3786,F,25,0,94115,other or not specified
3787,F,25,0,94703,other or not specified
3788,F,18,0,94587,other or not specified
3789,F,25,0,94110,other or not specified
3790,F,25,17,94618,technician/engineer
3791,M,50,18,60516,tradesman/craftsman
3792,M,25,6,68108,doctor/health care
3793,M,18,4,21093,college/grad student
3794,F,18,4,53211,college/grad student
3795,F,18,4,91405,college/grad student
3796,M,45,14,02021,sales/marketing
3797,M,25,7,02420,executive/managerial
3798,M,25,7,48326,executive/managerial
3799,M,18,0,17844,other or not specified
3800,M,18,1,45458,academic/educator
3801,M,18,12,36115,programmer
3802,M,18,0,94520,other or not specified
3803,F,35,9,19006,homemaker
3804,M,25,6,06511,doctor/health care
3805,F,35,1,89031,academic/educator
3806,M,18,4,55104,college/grad student
3807,F,35,19,32095,unemployed
3808,M,25,7,60010,executive/managerial
3809,M,35,6,20650,doctor/health care
3810,M,50,7,20016,executive/managerial
3811,M,25,15,98103,scientist
3812,M,35,17,78749,technician/engineer
3813,M,35,7,80910,executive/managerial
3814,M,25,15,98102,scientist
3815,M,25,17,53406,technician/engineer
3816,F,25,3,90020,clerical/admin
3817,M,35,3,20122,clerical/admin
3818,M,45,17,32837,technician/engineer
3819,M,25,12,36115,programmer
3820,M,25,17,90804,technician/engineer
3821,M,25,20,44313,writer
3822,M,45,20,98027,writer
3823,M,56,7,93711,executive/managerial
3824,M,25,17,32308,technician/engineer
3825,M,18,1,06279,academic/educator
3826,M,25,1,48105,academic/educator
3827,M,50,2,87020,artist
3828,M,25,20,92101,writer
3829,F,25,1,22307,academic/educator
3830,M,18,4,60630,college/grad student
3831,F,18,6,84780,doctor/health care
3832,F,25,7,43214,executive/managerial
3833,M,25,1,68516,academic/educator
3834,M,18,2,02322,artist
3835,M,25,7,40515,executive/managerial
3836,F,50,8,84770,farmer
3837,M,25,17,28804,technician/engineer
3838,F,25,14,10033,sales/marketing
3839,M,50,14,02651,sales/marketing
3840,F,25,0,02176,other or not specified
3841,M,45,18,26101,tradesman/craftsman
3842,F,35,16,92054,self-employed
3843,F,1,10,32043,K-12 student
3844,M,18,4,73071,college/grad student
3845,M,25,12,94065,programmer
3846,M,35,0,33884,other or not specified
3847,M,25,7,12801,executive/managerial
3848,M,25,15,70809-2612,scientist
3849,M,35,0,14086,other or not specified
3850,M,18,3,92278,clerical/admin
3851,M,25,12,60657,programmer
3852,M,50,16,60302,self-employed
3853,M,25,14,92614,sales/marketing
3854,M,25,14,30340,sales/marketing
3855,M,25,17,20886,technician/engineer
3856,F,35,20,93449,writer
3857,M,18,14,08822,sales/marketing
3858,F,45,9,63119,homemaker
3859,M,25,0,89145,other or not specified
3860,M,45,17,44129,technician/engineer
3861,M,18,4,12604,college/grad student
3862,M,25,17,10025,technician/engineer
3863,M,25,0,94558,other or not specified
3864,M,50,20,29630,writer
3865,F,1,10,95864,K-12 student
3866,M,45,14,63130,sales/marketing
3867,M,35,3,45215,clerical/admin
3868,M,18,12,73112,programmer
3869,M,18,17,63544,technician/engineer
3870,M,25,17,95050,technician/engineer
3871,M,18,4,64468,college/grad student
3872,M,25,1,14613,academic/educator
3873,F,45,2,94558,artist
3874,M,25,7,92103,executive/managerial
3875,M,25,0,66605,other or not specified
3876,M,25,0,11235,other or not specified
3877,M,45,1,33705,academic/educator
3878,M,35,16,22124,self-employed
3879,M,25,3,83687,clerical/admin
3880,M,25,7,54942,executive/managerial
3881,M,18,2,44515,artist
3882,M,56,14,55337,sales/marketing
3883,M,50,16,78411,self-employed
3884,M,18,4,78759,college/grad student
3885,M,25,12,92728,programmer
3886,M,35,7,95008,executive/managerial
3887,M,18,4,80513,college/grad student
3888,M,45,17,02067,technician/engineer
3889,M,45,6,66203,doctor/health care
3890,M,18,4,33143,college/grad student
3891,F,56,16,90039,self-employed
3892,M,25,20,91505,writer
3893,M,25,6,79401,doctor/health care
3894,M,35,16,02139,self-employed
3895,F,35,0,20723,other or not specified
3896,M,35,0,60914,other or not specified
3897,M,56,17,92069,technician/engineer
3898,M,45,11,01772,lawyer
3899,M,25,17,02135,technician/engineer
3900,F,25,14,55343,sales/marketing
3901,M,18,14,85282,sales/marketing
3902,M,25,5,46239,customer service
3903,M,25,0,02542,other or not specified
3904,M,1,10,48445,K-12 student
3905,M,25,17,361069,technician/engineer
3906,M,50,17,54409,technician/engineer
3907,F,18,14,22201,sales/marketing
3908,M,25,0,10021,other or not specified
3909,M,18,17,19104,technician/engineer
3910,M,25,20,91505,writer
3911,M,18,0,92037,other or not specified
3912,M,25,4,19104,college/grad student
3913,M,18,17,40207,technician/engineer
3914,M,35,4,84123,college/grad student
3915,F,35,3,71111,clerical/admin
3916,M,25,4,02134,college/grad student
3917,F,35,9,60618,homemaker
3918,M,25,18,30189,tradesman/craftsman
3919,M,45,0,73702,other or not specified
3920,M,35,17,63126,technician/engineer
3921,M,25,14,95820,sales/marketing
3922,M,18,4,53211,college/grad student
3923,M,35,2,92115,artist
3924,M,50,12,90254,programmer
3925,M,25,12,77042,programmer
3926,M,25,2,94404,artist
3927,F,25,16,67846,self-employed
3928,M,25,0,55812,other or not specified
3929,M,25,5,80227,customer service
3930,M,56,3,52240,clerical/admin
3931,M,25,5,92117,customer service
3932,M,25,7,49221,executive/managerial
3933,F,35,6,48073,doctor/health care
3934,M,25,0,44512,other or not specified
3935,M,35,18,72118,tradesman/craftsman
3936,F,35,12,01464,programmer
3937,M,56,2,92020,artist
3938,M,25,2,92711-0571,artist
3939,M,45,7,91405,executive/managerial
3940,M,35,20,32708,writer
3941,M,45,17,40031,technician/engineer
3942,M,18,4,49855,college/grad student
3943,F,35,7,98074,executive/managerial
3944,F,35,16,80401,self-employed
3945,F,45,1,96778,academic/educator
3946,F,25,12,22207,programmer
3947,M,25,0,90019,other or not specified
3948,F,45,12,61554,programmer
3949,M,45,0,44266,other or not specified
3950,M,25,4,60056,college/grad student
3951,F,18,4,60014,college/grad student
3952,F,45,1,12449,academic/educator
3953,M,25,12,55117,programmer
3954,M,18,4,32601,college/grad student
3955,M,35,0,12831,other or not specified
3956,M,25,0,94930-2010,other or not specified
3957,M,35,11,40242,lawyer
3958,M,45,7,46112,executive/managerial
3959,F,45,1,03768,academic/educator
3960,F,35,14,55014,sales/marketing
3961,M,25,1,45230,academic/educator
3962,F,56,0,98115,other or not specified
3963,M,50,20,30030,writer
3964,M,56,16,66502,self-employed
3965,M,18,11,65202,lawyer
3966,M,25,0,30096,other or not specified
3967,F,18,2,13603,artist
3968,M,25,2,02903,artist
3969,M,56,7,12345,executive/managerial
3970,F,25,2,02903,artist
3971,F,18,4,80228,college/grad student
3972,F,25,6,23229,doctor/health care
3973,M,25,7,60614,executive/managerial
3974,M,35,0,30741,other or not specified
3975,F,25,5,43229,customer service
3976,F,25,0,44107,other or not specified
3977,M,35,14,22180,sales/marketing
3978,M,35,13,78252,retired
3979,F,50,9,59072,homemaker
3980,M,25,4,66762,college/grad student
3981,F,45,0,97701,other or not specified
3982,M,56,13,95929,retired
3983,M,25,0,30606,other or not specified
3984,M,25,7,75089,executive/managerial
3985,M,45,16,01880,self-employed
3986,M,25,7,33324,executive/managerial
3987,F,18,4,01742,college/grad student
3988,F,25,14,60647,sales/marketing
3989,M,50,12,30030,programmer
3990,M,25,16,17350,self-employed
3991,M,25,7,33309,executive/managerial
3992,M,25,4,32653,college/grad student
3993,M,25,0,22015,other or not specified
3994,M,50,7,43081,executive/managerial
3995,M,35,17,22810,technician/engineer
3996,M,18,14,32825,sales/marketing
3997,M,35,17,45255,technician/engineer
3998,M,45,0,74354,other or not specified
3999,M,35,17,30701,technician/engineer
4000,M,35,7,08876,executive/managerial
4001,F,25,1,01860,academic/educator
4002,M,45,16,20880,self-employed
4003,M,56,13,46143,retired
4004,M,50,0,21050,other or not specified
4005,M,35,7,12110,executive/managerial
4006,M,1,7,48038,executive/managerial
4007,M,35,12,88005,programmer
4008,M,18,1,92802,academic/educator
4009,M,18,7,44039,executive/managerial
4010,M,25,14,94533,sales/marketing
4011,M,25,17,85210,technician/engineer
4012,M,18,4,49503-1313,college/grad student
4013,M,25,1,77803,academic/educator
4014,M,25,0,48316-5601,other or not specified
4015,F,45,3,75605,clerical/admin
4016,M,50,0,33901,other or not specified
4017,M,25,14,17972,sales/marketing
4018,F,45,20,75214,writer
4019,M,35,17,54601,technician/engineer
4020,M,25,6,77034,doctor/health care
4021,M,50,20,95236,writer
4022,M,35,14,53403,sales/marketing
4023,F,35,9,32404,homemaker
4024,M,25,5,45011,customer service
4025,F,56,6,77018,doctor/health care
4026,M,25,7,68164,executive/managerial
4027,F,25,7,12533,executive/managerial
4028,M,25,4,02140,college/grad student
4029,F,56,3,21114,clerical/admin
4030,M,35,7,89128,executive/managerial
4031,M,25,0,42445,other or not specified
4032,M,25,12,56301,programmer
4033,M,25,6,43551,doctor/health care
4034,M,25,0,21113,other or not specified
4035,M,18,4,45251,college/grad student
4036,M,25,1,46530,academic/educator
4037,M,50,16,80206,self-employed
4038,M,50,6,11510-2001,doctor/health care
4039,M,25,16,97401,self-employed
4040,M,25,20,75006,writer
4041,M,18,3,48005,clerical/admin
4042,M,35,15,94002,scientist
4043,F,25,15,94002,scientist
4044,F,35,3,95826,clerical/admin
4045,M,56,13,40511,retired
4046,M,45,17,53545,technician/engineer
4047,M,18,4,30606,college/grad student
4048,F,35,1,89431,academic/educator
4049,M,45,11,33133,lawyer
4050,M,35,6,60061,doctor/health care
4051,M,18,14,01604,sales/marketing
4052,M,25,2,43551,artist
4053,M,25,18,36264,tradesman/craftsman
4054,M,35,3,68122,clerical/admin
4055,M,50,0,98826,other or not specified
4056,M,1,10,28270,K-12 student
4057,M,35,6,18249,doctor/health care
4058,M,25,6,73118,doctor/health care
4059,M,25,14,80232,sales/marketing
4060,M,25,18,55412,tradesman/craftsman
4061,M,50,6,32726,doctor/health care
4062,M,25,7,60559,executive/managerial
4063,F,35,1,29070,academic/educator
4064,M,45,0,20851,other or not specified
4065,F,45,5,48341,customer service
4066,M,25,0,19010,other or not specified
4067,M,45,20,91607,writer
4068,M,56,3,89185,clerical/admin
4069,M,35,15,19406,scientist
4070,M,25,15,93107,scientist
4071,M,25,17,33823,technician/engineer
4072,M,50,6,93111,doctor/health care
4073,M,25,6,70003,doctor/health care
4074,M,35,6,78746,doctor/health care
4075,M,25,16,47901,self-employed
4076,M,25,17,55344,technician/engineer
4077,F,35,2,22030,artist
4078,M,25,15,28226,scientist
4079,M,35,17,26505,technician/engineer
4080,M,35,1,48912,academic/educator
4081,M,18,12,19403,programmer
4082,M,25,20,79912,writer
4083,M,56,14,92630,sales/marketing
4084,M,56,13,14215,retired
4085,F,25,6,79416,doctor/health care
4086,F,1,10,55391,K-12 student
4087,M,1,4,63376,college/grad student
4088,M,25,3,77057,clerical/admin
4089,M,25,7,79416,executive/managerial
4090,M,56,6,77379,doctor/health care
4091,M,25,17,55410,technician/engineer
4092,F,25,0,19063,other or not specified
4093,M,25,4,70806,college/grad student
4094,M,25,17,49017,technician/engineer
4095,M,25,0,10013,other or not specified
4096,M,25,15,60004,scientist
4097,M,25,7,63366,executive/managerial
4098,M,35,7,53150,executive/managerial
4099,M,35,17,94954,technician/engineer
4100,M,56,6,77096,doctor/health care
4101,M,18,4,23233,college/grad student
4102,M,1,10,48655,K-12 student
4103,M,18,16,11211,self-employed
4104,M,18,16,42141,self-employed
4105,M,50,7,34243,executive/managerial
4106,M,25,16,95437,self-employed
4107,F,25,0,23221,other or not specified
4108,M,35,17,77536,technician/engineer
4109,M,35,3,97202,clerical/admin
4110,F,45,7,41722,executive/managerial
4111,M,25,15,32603,scientist
4112,M,45,18,47129,tradesman/craftsman
4113,M,35,17,58503,technician/engineer
4114,M,35,14,48187,sales/marketing
4115,M,25,15,99353,scientist
4116,M,35,7,07040,executive/managerial
4117,M,18,4,43551,college/grad student
4118,M,25,3,91221,clerical/admin
4119,M,50,1,39401,academic/educator
4120,M,25,16,71118,self-employed
4121,M,45,7,08876,executive/managerial
4122,M,18,19,82070,unemployed
4123,F,25,4,46807,college/grad student
4124,M,25,18,62330-1408,tradesman/craftsman
4125,M,35,2,13676,artist
4126,M,25,17,53188,technician/engineer
4127,M,50,17,16803,technician/engineer
4128,M,35,6,60025,doctor/health care
4129,M,56,11,12144,lawyer
4130,M,35,6,48439,doctor/health care
4131,M,45,7,97720,executive/managerial
4132,M,25,17,80112,technician/engineer
4133,M,45,4,77009,college/grad student
4134,F,45,12,85283,programmer
4135,M,1,10,46321,K-12 student
4136,M,50,16,60056,self-employed
4137,M,25,7,91941,executive/managerial
4138,M,25,7,91423,executive/managerial
4139,M,56,14,40207,sales/marketing
4140,M,25,0,32112,other or not specified
4141,M,35,17,95014,technician/engineer
4142,M,56,7,01040,executive/managerial
4143,F,25,5,60441,customer service
4144,M,18,4,02451,college/grad student
4145,F,50,1,78681,academic/educator
4146,M,35,17,44301,technician/engineer
4147,F,50,7,02889,executive/managerial
4148,F,35,7,55021,executive/managerial
4149,M,35,1,32792,academic/educator
4150,M,25,0,29672,other or not specified
4151,M,45,20,43201,writer
4152,M,25,14,74114,sales/marketing
4153,M,50,17,16801,technician/engineer
4154,M,25,1,29440,academic/educator
4155,M,50,17,85712,technician/engineer
4156,M,56,20,95123,writer
4157,M,50,18,97321,tradesman/craftsman
4158,F,1,10,90039,K-12 student
4159,F,50,9,01450,homemaker
4160,M,35,20,10027,writer
4161,M,45,0,90404,other or not specified
4162,F,25,14,23221,sales/marketing
4163,M,56,7,08901,executive/managerial
4164,M,35,1,50677,academic/educator
4165,F,25,14,94114,sales/marketing
4166,F,25,7,75240,executive/managerial
4167,M,25,20,22032,writer
4168,F,45,6,37766,doctor/health care
4169,M,50,0,66048,other or not specified
4170,M,45,7,53713,executive/managerial
4171,M,56,16,79705,self-employed
4172,M,35,7,19901,executive/managerial
4173,F,18,11,29063,lawyer
4174,F,35,3,20110,clerical/admin
4175,M,35,0,66204,other or not specified
4176,M,45,7,19008,executive/managerial
4177,M,35,17,90680,technician/engineer
4178,F,50,16,08033,self-employed
4179,F,35,20,94949,writer
4180,M,56,13,13502,retired
4181,F,25,7,33177,executive/managerial
4182,M,25,18,80903,tradesman/craftsman
4183,M,25,1,91730,academic/educator
4184,M,50,7,32114,executive/managerial
4185,M,25,14,90274,sales/marketing
4186,M,25,7,33308,executive/managerial
4187,F,56,20,63026,writer
4188,M,50,7,74137,executive/managerial
4189,M,35,14,91364,sales/marketing
4190,M,45,17,89108,technician/engineer
4191,F,45,15,55446,scientist
4192,M,35,17,77521,technician/engineer
4193,M,56,13,93907,retired
4194,M,18,4,60637,college/grad student
4195,F,56,13,95050,retired
4196,M,35,14,14221,sales/marketing
4197,F,45,1,18042,academic/educator
4198,M,18,4,80631,college/grad student
4199,F,25,9,32712,homemaker
4200,M,45,7,10543,executive/managerial
4201,F,25,0,65550,other or not specified
4202,M,25,7,21234,executive/managerial
4203,M,25,18,58270,tradesman/craftsman
4204,M,35,7,06905,executive/managerial
4205,F,25,15,87801,scientist
4206,F,35,1,22947,academic/educator
4207,M,35,1,90731,academic/educator
4208,F,35,0,90403,other or not specified
